Age,Gender,Region / State,Purchase Count,Total Spend,Average Order Value,Average Items Per Order,Last Purchase Days,Tenure Days,Preferred Category,Category Diversity,Preferred Channel,Session Count,Engagement Score,Campaign Engagement Score,Email Click Rate,Campaign Conversion Rate,Loyalty Score,Value Score,Purchase Frequency,Target
31.0,Female,Central,3,9167.81,2852.15,1.4,24,241,Beauty,2,Email,1,35.1,49.02,0.034,0.008,41.77,30.5,0.3734,0
29.0,Male,North,6,44572.34,7445.49,3.68,22,476,Toys,2,WhatsApp,3,39.17,62.63,0.078,0.017,46.34,39.56,0.3782,0
37.0,Male,West,2,2088.65,1122.04,1.45,9,323,Electronics,2,Push,21,76.15,70.75,0.332,0.11,55.59,17.44,0.1858,0
22.0,Male,East,3,6263.34,1983.55,4.06,27,211,Home,2,WhatsApp,2,29.07,43.23,0.086,0.028,41.87,27.93,0.4265,0
31.0,Female,South,2,3877.61,1802.29,5.67,129,524,Home,1,Push,0,10.1,14.31,0.012,0.001,31.14,20.18,0.1145,0
19.0,Male,Central,6,15911.94,2613.41,2.01,31,617,Toys,2,WhatsApp,4,34.32,55.24,0.173,0.022,46.9,25.9,0.2917,0
46.0,Male,North,7,9091.65,1330.27,4.54,21,322,Fashion,2,Email,4,56.56,50.71,0.116,0.014,50.6,20.96,0.6522,0
58.0,Male,West,0,0.0,0.0,0.0,1200,1786,,0,WhatsApp,3,45.93,34.98,0.102,0.012,13.2,4.14,0.0,0
51.0,Female,West,2,2178.73,1132.15,2.7,14,576,Grocery,2,Call,15,74.45,65.33,0.2,0.024,52.27,18.13,0.1042,0
45.0,Female,Central,6,7167.24,1199.82,4.02,21,326,Fashion,3,SMS,6,62.63,64.33,0.123,0.058,51.99,29.66,0.5521,0
66.0,Male,Central,2,1171.51,575.22,1.41,12,948,Books,2,Email,2,40.38,35.05,0.045,0.007,41.87,12.77,0.0633,0
30.0,Male,South,5,11690.94,2306.55,3.67,6,42,Sports,2,Email,14,66.39,67.04,0.209,0.045,53.67,29.3,3.5714,0
45.0,Male,North,3,4703.04,1520.63,2.34,18,574,Fashion,2,Push,8,70.91,62.9,0.259,0.099,50.25,22.11,0.1568,0
39.0,Male,Central,2,2566.26,1361.51,2.86,3,273,Beauty,2,Email,4,60.47,50.39,0.148,0.025,49.66,18.24,0.2198,0
36.0,Male,West,3,4857.4,1684.7,1.45,46,863,Sports,2,SMS,1,47.06,59.42,0.094,0.03,44.94,28.77,0.1043,0
37.0,Female,Central,3,4597.39,1619.92,6.7,7,192,Sports,2,Push,2,62.1,56.02,0.172,0.056,49.24,26.83,0.4687,0
30.0,Male,Central,5,13671.27,2659.01,2.07,12,518,Sports,2,SMS,3,48.06,53.81,0.201,0.038,49.32,24.95,0.2896,0
35.0,Female,Central,5,13941.5,2891.03,1.23,18,1071,Sports,2,Email,2,42.56,56.61,0.114,0.021,46.11,30.19,0.1401,0
44.0,Female,North,2,6411.42,3293.13,2.12,35,323,Beauty,2,WhatsApp,7,59.37,60.97,0.192,0.058,49.19,22.4,0.1858,0
24.0,Female,East,4,2047.37,531.47,2.61,9,299,Beauty,2,Push,5,69.98,47.01,0.235,0.046,51.89,6.59,0.4013,0
58.0,Female,South,3,5092.6,1798.11,1.71,12,296,Beauty,2,Email,2,65.79,64.71,0.283,0.037,51.06,16.56,0.3041,0
42.0,Female,East,3,2808.47,841.41,1.5,9,296,Sports,2,WhatsApp,6,60.39,54.4,0.359,0.043,51.55,5.82,0.3041,0
43.0,Male,South,3,9811.96,3504.84,1.61,39,739,Electronics,2,Email,0,20.28,7.6,0.017,0.003,34.17,26.93,0.1218,0
48.0,Male,East,4,6463.15,1589.4,2.26,12,196,Fashion,2,Push,12,72.73,68.77,0.443,0.179,54.1,28.79,0.6122,0
47.0,Male,West,2,5630.94,2645.23,2.72,34,425,Toys,2,Push,1,30.28,29.2,0.041,0.013,38.97,29.11,0.1412,0
39.0,Female,North,3,6729.38,2315.47,1.0,5,548,Electronics,2,Email,10,78.63,73.43,0.24,0.041,54.78,25.19,0.1642,0
37.0,Female,North,4,5317.09,1305.91,7.39,49,306,Toys,2,Email,1,16.52,35.61,0.019,0.005,37.94,29.3,0.3922,0
41.0,Female,West,2,1006.97,510.51,1.9,4,206,Fashion,2,WhatsApp,20,85.43,73.35,0.249,0.029,56.32,6.91,0.2913,0
46.0,Female,West,0,0.0,0.0,0.0,282,282,,0,WhatsApp,1,2.94,10.11,0.014,0.002,26.01,18.93,0.0,0
22.0,Female,West,2,1883.32,944.22,1.86,12,503,Books,2,Email,9,53.14,40.23,0.252,0.029,48.64,7.93,0.1193,0
54.0,Male,East,1,1678.3,1569.48,3.57,17,287,Grocery,1,SMS,3,41.27,38.63,0.067,0.011,42.64,16.55,0.1045,0
48.0,Male,North,7,32531.79,4528.67,3.03,18,200,Fashion,3,Email,10,54.94,62.81,0.225,0.108,53.27,35.29,1.05,0
,Female,Central,5,11200.52,2225.1,2.0,4,404,Home,3,Email,18,88.25,81.01,0.402,0.138,59.16,30.62,0.3713,0
38.0,Male,East,5,10116.71,2199.49,2.89,9,663,Home,2,WhatsApp,4,58.85,44.53,0.163,0.039,50.34,26.99,0.2262,0
50.0,Male,North,2,1588.24,905.68,8.17,3,675,Electronics,2,WhatsApp,6,69.42,54.54,0.23,0.072,53.03,18.28,0.0889,0
52.0,Female,East,1,1928.79,2081.9,2.0,20,284,Home,1,WhatsApp,19,83.09,72.94,0.352,0.042,54.96,10.92,0.1056,0
38.0,Male,North,7,19700.82,2733.25,1.0,51,48,Beauty,2,SMS,5,43.75,41.97,0.1,0.01,44.53,23.03,4.375,0
48.0,Male,Central,10,39820.39,4035.8,4.99,10,374,Beauty,3,WhatsApp,6,56.34,62.99,0.289,0.076,55.01,32.44,0.8021,0
35.0,Female,Central,4,4925.18,1286.61,5.73,5,452,Home,2,SMS,14,79.46,86.74,0.283,0.102,56.83,24.33,0.2655,0
55.0,Male,East,3,2245.26,750.34,2.1,5,133,Beauty,2,SMS,9,64.46,45.32,0.21,0.024,49.78,6.93,0.6767,0
58.0,Male,West,5,13163.73,2531.11,3.13,28,304,Beauty,2,SMS,3,37.65,38.09,0.05,0.011,43.82,21.82,0.4934,0
52.0,Female,East,2,1719.0,792.24,2.02,10,617,Fashion,1,SMS,6,63.94,54.46,0.145,0.016,50.06,5.25,0.0972,0
45.0,Female,West,4,18709.14,4830.22,1.5,26,301,Toys,3,Email,8,53.78,48.47,0.167,0.029,48.25,28.74,0.3987,0
53.0,Male,North,4,4465.35,1079.89,2.39,12,1782,Beauty,2,Email,7,70.38,56.1,0.151,0.03,51.48,13.6,0.0673,0
32.0,Other,North,0,0.0,0.0,0.0,118,118,,0,Email,3,35.37,29.85,0.101,0.01,38.2,9.1,0.0,0
18.0,Female,Central,2,2619.48,1237.84,3.67,34,243,Books,2,Email,8,54.8,59.16,0.092,0.024,47.49,27.91,0.2469,0
51.0,Female,South,3,13263.57,4307.5,1.51,40,277,Grocery,2,Email,3,46.73,58.13,0.11,0.023,45.24,26.24,0.3249,0
41.0,Female,North,0,0.0,0.0,0.0,394,394,,0,Call,2,42.78,37.76,0.037,0.009,31.53,22.31,0.0,0
38.0,Female,East,24,141951.58,5826.76,1.46,4,723,Grocery,3,Email,23,77.93,82.9,0.478,0.194,71.66,44.37,0.9959,1
40.0,Male,Central,2,3815.95,2070.66,3.34,34,1138,Toys,2,Push,4,43.93,34.23,0.044,0.007,41.91,26.37,0.0527,0
28.0,Male,South,0,0.0,0.0,0.0,526,526,,0,Push,3,22.43,40.33,0.074,0.014,26.45,13.77,0.0,0
18.0,Female,Central,2,4063.04,1914.62,1.9,27,76,Fashion,2,Push,3,21.54,26.96,0.019,0.002,37.88,25.32,0.7895,0
38.0,Male,Central,4,6578.77,1599.92,4.33,23,389,Toys,2,Email,4,44.22,54.91,0.164,0.022,46.98,17.55,0.3085,0
44.0,Male,South,6,14767.65,2326.36,4.61,30,160,Sports,2,Email,3,46.0,65.07,0.103,0.042,47.66,32.08,1.125,0
59.0,Male,South,1,1424.67,1524.03,2.03,5,663,Home,1,Call,8,58.01,62.38,0.38,0.125,50.85,22.88,0.0452,0
47.0,Female,North,1,1735.52,1764.85,3.42,37,368,Beauty,1,Email,2,28.62,27.48,0.051,0.007,36.63,23.86,0.0815,0
43.0,Male,South,0,0.0,0.0,0.0,827,827,,0,Email,1,7.57,21.31,0.014,0.001,14.03,7.65,0.0,0
37.0,Female,North,0,0.0,0.0,0.0,444,444,,0,Call,1,16.95,13.8,0.001,0.0,22.98,20.61,0.0,0
37.0,Male,South,8,5511.5,684.0,1.12,14,223,Electronics,3,SMS,11,59.0,47.3,0.15,0.025,54.07,19.76,1.0762,0
45.0,,West,1,2278.26,2432.04,2.68,9,1669,Home,1,Push,5,72.12,61.56,0.206,0.033,52.69,10.7,0.018,0
67.0,Female,North,8,18896.71,2367.96,3.38,12,768,Fashion,2,Push,9,72.82,61.5,0.239,0.084,57.41,18.91,0.3125,0
44.0,Male,North,2,3084.44,1541.82,1.6,50,155,Toys,2,Email,5,43.06,47.15,0.046,0.009,41.6,24.47,0.3871,0
54.0,Female,North,6,9154.76,1649.76,2.6,19,473,Grocery,2,Push,3,56.0,63.14,0.257,0.078,50.05,20.5,0.3805,0
32.0,Female,North,0,0.0,0.0,0.0,1200,1360,,0,Email,1,12.32,12.43,0.0,0.0,2.87,7.84,0.0,0
53.0,Female,South,4,4064.94,1034.92,1.53,10,569,Home,2,Email,17,84.87,83.99,0.229,0.043,57.83,17.53,0.2109,0
27.0,Female,South,1,779.22,801.32,1.48,12,216,Fashion,1,Push,11,77.09,79.59,0.16,0.028,53.3,15.45,0.1389,0
42.0,Male,Central,8,6473.39,850.33,6.26,47,1032,Electronics,3,Push,8,65.9,49.59,0.268,0.054,56.24,22.31,0.2326,0
52.0,Female,North,3,3841.85,1333.39,2.52,16,760,Beauty,1,WhatsApp,1,28.59,44.88,0.028,0.004,40.57,21.08,0.1184,0
31.0,Female,East,5,10652.72,2081.88,1.8,32,280,Books,2,Email,4,42.15,34.48,0.054,0.013,45.3,16.57,0.5357,0
44.0,Male,South,3,3514.34,1106.0,1.37,48,345,Sports,2,Email,3,45.44,40.04,0.062,0.013,44.67,15.78,0.2609,0
24.0,Male,North,6,13099.96,2106.51,2.7,14,538,Grocery,4,Push,21,87.96,85.62,0.233,0.034,59.57,21.45,0.3346,0
36.0,Male,South,10,26438.08,2516.88,2.48,13,678,Electronics,3,SMS,7,67.22,65.19,0.175,0.032,59.18,30.51,0.4425,0
25.0,Male,North,1,1894.29,1850.33,5.2,24,52,Beauty,1,SMS,8,45.82,47.25,0.113,0.028,43.78,22.88,0.5769,0
23.0,Female,North,4,11526.8,2753.74,1.32,18,468,Toys,2,Email,10,62.5,57.29,0.25,0.125,51.86,32.91,0.2564,0
51.0,Female,North,2,3857.3,1827.8,4.62,16,173,Home,2,Email,3,25.37,39.32,0.045,0.015,39.73,30.49,0.3468,0
20.0,Female,South,0,0.0,0.0,0.0,565,565,,0,Email,4,23.52,32.57,0.04,0.005,21.9,32.68,0.0,0
47.0,Male,Central,9,30729.19,3314.12,1.53,31,1031,Home,2,Email,1,42.9,56.59,0.119,0.026,50.53,33.7,0.2619,0
44.0,Female,Central,5,20458.01,4060.87,2.54,31,36,Grocery,2,Push,2,22.48,43.4,0.018,0.005,40.31,34.28,4.1667,0
30.0,Male,West,2,2370.6,1122.49,2.54,37,996,Sports,1,WhatsApp,0,24.57,14.82,0.0,0.0,35.27,9.74,0.0602,0
57.0,Male,Central,6,13203.71,2260.22,2.69,26,726,Toys,3,Email,3,55.09,58.88,0.088,0.023,49.15,27.04,0.2479,0
49.0,Female,West,5,7529.64,1491.97,4.28,17,792,Books,2,Email,4,49.54,52.79,0.082,0.027,46.4,31.32,0.1894,0
37.0,Male,East,5,21327.73,4272.27,1.62,17,835,Electronics,2,SMS,2,28.05,34.88,0.017,0.003,41.39,33.34,0.1796,0
29.0,Female,East,3,4463.05,1445.01,1.99,32,643,Electronics,2,Push,7,34.38,32.47,0.137,0.022,43.53,12.92,0.14,0
60.0,Male,East,5,6032.18,1269.95,1.63,18,979,Toys,2,Email,5,55.62,64.44,0.164,0.039,51.16,26.7,0.1532,0
,Male,North,3,6179.61,2036.49,1.33,16,696,Home,2,Email,3,35.44,44.99,0.125,0.036,45.2,21.12,0.1293,0
50.0,,South,14,99390.11,6913.57,4.05,9,244,Home,4,WhatsApp,1,51.74,56.39,0.105,0.044,56.41,40.43,1.7213,0
27.0,Female,South,0,0.0,0.0,0.0,1200,1440,,0,Call,5,41.98,39.06,0.054,0.004,13.73,7.99,0.0,0
44.0,Female,North,3,1802.19,643.33,6.34,4,768,Grocery,2,SMS,15,76.95,78.93,0.415,0.13,57.67,12.77,0.1172,0
27.0,Female,East,1,667.54,618.69,2.07,17,290,Beauty,1,SMS,11,79.87,57.56,0.234,0.038,54.08,5.66,0.1034,0
41.0,Male,Central,3,8953.19,2814.28,1.0,35,488,Books,2,Email,3,58.55,53.98,0.111,0.018,47.28,21.97,0.1844,0
45.0,Female,East,6,23836.43,4071.82,2.43,70,136,Fashion,2,SMS,4,36.04,47.16,0.047,0.008,41.98,37.64,1.3235,0
62.0,Female,South,2,1543.87,766.48,5.76,28,857,Home,1,Push,3,35.81,41.94,0.052,0.007,41.74,19.65,0.07,0
38.0,Male,South,1,1409.56,1324.51,4.32,20,666,Grocery,1,Email,2,16.48,18.99,0.017,0.002,36.75,21.09,0.045,0
30.0,Female,East,2,4871.23,2366.85,3.87,43,518,Beauty,1,Email,3,34.08,44.62,0.051,0.012,39.78,25.66,0.1158,0
42.0,Male,West,7,9913.43,1417.63,1.6,32,503,Electronics,3,WhatsApp,8,59.89,52.25,0.169,0.034,54.34,19.42,0.4175,0
39.0,Male,North,1,2810.02,2742.11,1.92,40,190,Beauty,1,Email,6,35.66,28.7,0.07,0.019,40.45,23.79,0.1579,0
66.0,Female,East,1,1652.86,1528.12,5.17,18,336,Sports,1,SMS,3,44.48,66.72,0.149,0.05,44.02,23.97,0.0893,0
65.0,Male,West,5,4036.59,893.23,2.82,11,268,Fashion,2,Email,10,82.86,58.64,0.352,0.095,56.48,12.25,0.5597,0
58.0,Female,South,2,1879.28,921.83,4.72,12,300,Toys,2,Email,7,62.8,62.92,0.243,0.09,50.28,19.17,0.2,0
47.0,Male,Central,1,1490.07,1437.91,5.58,12,354,Fashion,1,SMS,5,54.29,54.21,0.177,0.041,46.0,27.18,0.0847,0
18.0,Male,West,2,3778.44,1910.21,3.42,28,238,Beauty,2,WhatsApp,3,35.03,64.02,0.118,0.044,44.98,28.89,0.2521,0
,Female,North,5,6263.8,1321.72,3.71,56,712,Electronics,2,SMS,3,49.97,58.72,0.101,0.017,45.92,31.79,0.2107,0
41.0,Male,South,5,9551.87,1920.81,4.38,2,796,Fashion,2,Push,16,68.52,76.32,0.402,0.08,55.27,23.89,0.1884,0
48.0,Other,Central,3,5549.51,1934.1,2.01,18,605,Electronics,2,Email,6,67.43,57.22,0.24,0.064,49.06,23.85,0.1488,0
50.0,Female,North,4,7915.78,2276.3,2.8,52,836,Fashion,2,SMS,4,49.64,46.05,0.081,0.029,44.83,27.64,0.1435,0
55.0,Female,East,4,9207.06,2253.64,3.96,59,358,Grocery,2,SMS,3,27.62,35.52,0.004,0.0,38.13,14.77,0.3352,0
57.0,Female,Central,3,4718.57,1460.96,3.07,9,310,Sports,2,SMS,7,72.79,45.22,0.121,0.028,50.62,14.13,0.2903,0
18.0,Male,South,5,11037.02,2327.56,2.33,20,781,Home,2,WhatsApp,8,58.28,50.87,0.102,0.015,50.84,19.41,0.1921,0
38.0,Female,North,3,5081.42,1568.73,2.71,35,171,Fashion,2,Email,2,27.98,22.46,0.007,0.0,36.53,9.04,0.5263,0
43.0,,East,1,1484.9,1569.45,4.14,25,285,Fashion,1,SMS,4,39.0,52.54,0.169,0.032,44.0,24.1,0.1053,0
44.0,Male,South,9,31788.71,3328.02,3.05,23,737,Fashion,2,Email,8,45.85,58.48,0.208,0.092,53.73,31.5,0.3664,0
34.0,Female,Central,2,2276.3,1124.95,1.0,35,898,Grocery,2,Push,3,49.13,35.93,0.158,0.03,43.71,13.32,0.0668,0
32.0,Female,South,10,14442.92,1543.13,1.87,14,1431,Books,5,SMS,17,87.98,82.41,0.267,0.099,63.02,25.14,0.2096,0
18.0,Other,West,6,8203.23,1302.71,3.36,5,165,Grocery,2,Email,9,87.51,75.35,0.415,0.091,59.08,14.39,1.0909,0
47.0,Male,North,0,0.0,0.0,0.0,1200,1249,,0,Call,2,28.42,17.11,0.031,0.002,6.62,10.63,0.0,0
27.0,Female,North,10,50604.44,4921.35,3.68,18,820,Books,3,WhatsApp,4,47.97,49.9,0.092,0.046,50.27,38.45,0.3659,0
21.0,Male,South,1,1513.39,1604.31,3.56,12,560,Beauty,1,Email,14,79.32,62.15,0.347,0.039,52.23,10.83,0.0536,0
37.0,Male,West,1,530.53,540.45,2.74,15,469,Grocery,1,SMS,5,45.46,40.9,0.159,0.023,44.78,8.74,0.064,0
48.0,Female,East,0,0.0,0.0,0.0,662,662,,0,WhatsApp,11,73.65,64.83,0.273,0.098,33.75,22.14,0.0,0
31.0,Other,Central,1,1205.2,1229.92,3.07,23,213,Electronics,1,SMS,8,41.06,26.73,0.087,0.025,40.51,22.74,0.1408,0
28.0,Female,North,4,7663.8,1967.31,1.48,44,228,Home,2,SMS,0,6.83,17.53,0.027,0.007,37.11,26.89,0.5263,0
55.0,Female,South,15,99065.33,6513.62,2.95,19,254,Electronics,4,Email,12,65.25,69.57,0.211,0.092,60.87,41.09,1.7717,0
47.0,Male,South,2,1579.87,778.37,5.77,9,556,Books,2,Push,6,42.13,36.7,0.134,0.012,43.84,12.69,0.1079,0
22.0,Other,South,9,7146.18,790.09,1.9,1,2000,Home,3,Email,43,90.52,85.9,0.677,0.298,64.68,14.79,0.135,0
30.0,Female,North,7,13547.64,1742.13,1.55,13,209,Fashion,3,WhatsApp,9,76.2,64.01,0.261,0.141,56.56,34.13,1.0048,0
56.0,Female,West,4,6761.61,1767.21,1.09,121,404,Books,1,Email,3,22.59,21.28,0.024,0.008,37.74,29.16,0.297,0
38.0,Female,South,6,14338.52,2346.17,2.01,14,248,Beauty,2,Call,9,70.09,59.29,0.145,0.047,54.07,28.45,0.7258,0
48.0,Male,South,3,1831.87,552.29,2.14,12,173,Fashion,2,Email,7,42.76,45.22,0.138,0.024,46.46,14.37,0.5202,0
33.0,Male,North,12,24921.83,1971.85,1.17,11,808,Home,3,WhatsApp,9,65.06,67.52,0.305,0.062,57.66,31.68,0.4455,0
39.0,Female,East,4,13084.75,3038.14,5.57,32,405,Home,2,Email,4,39.04,50.03,0.047,0.016,42.04,28.4,0.2963,0
52.0,Male,West,5,7501.17,1506.86,1.63,9,665,Home,2,Email,8,50.23,58.55,0.146,0.057,50.9,22.33,0.2256,0
37.0,Female,Central,2,2227.87,1077.97,1.09,16,763,Books,2,Email,20,79.07,64.32,0.354,0.05,53.41,14.44,0.0786,0
26.0,Male,West,7,13914.54,1938.0,2.4,19,422,Beauty,3,Email,8,69.19,66.73,0.313,0.118,55.68,21.89,0.4976,0
30.0,Male,Central,13,40095.27,3017.68,2.28,10,508,Electronics,4,Call,12,66.83,78.17,0.17,0.076,62.06,35.92,0.7677,0
52.0,Male,South,6,5651.22,961.08,1.25,2,1145,Grocery,3,Email,56,97.37,91.32,0.658,0.219,63.23,10.37,0.1572,0
46.0,Female,West,1,1019.84,1029.46,2.83,23,485,Sports,1,SMS,2,41.63,34.9,0.085,0.018,41.77,12.46,0.0619,0
32.0,Male,West,7,11932.42,1820.66,1.0,2,514,Electronics,3,SMS,26,79.95,70.06,0.563,0.083,61.02,14.63,0.4086,0
74.0,Male,Central,5,7237.03,1448.77,1.37,4,1808,Toys,3,WhatsApp,9,60.45,50.44,0.181,0.042,50.9,16.38,0.083,0
48.0,Female,South,3,6671.29,2219.78,1.33,60,88,Electronics,2,Email,2,44.9,44.72,0.064,0.015,42.92,20.24,1.0227,0
44.0,Male,South,6,11263.04,1998.76,2.69,31,416,Fashion,3,Email,8,49.98,55.1,0.131,0.024,48.72,29.58,0.4327,0
26.0,Female,West,7,12778.11,1859.39,1.0,3,1076,Grocery,3,SMS,7,71.2,72.04,0.256,0.088,56.58,25.29,0.1952,0
26.0,Male,South,1,1295.59,1275.11,2.25,22,1195,Electronics,1,Push,6,36.74,47.67,0.095,0.014,42.5,20.68,0.0251,0
34.0,Female,North,3,6895.39,2250.57,1.16,139,851,Grocery,1,SMS,0,15.89,29.86,0.006,0.001,32.52,23.16,0.1058,0
48.0,Male,North,5,7953.35,1492.59,6.6,14,682,Fashion,2,SMS,5,71.82,70.28,0.152,0.031,54.4,26.52,0.2199,0
52.0,Other,North,4,2092.02,533.08,1.2,12,326,Fashion,2,Email,7,49.78,47.24,0.129,0.01,49.44,6.4,0.3681,0
26.0,Female,North,5,5269.36,1063.14,2.97,45,528,Electronics,2,WhatsApp,4,34.46,36.85,0.08,0.031,43.87,30.11,0.2841,0
18.0,Male,North,2,1543.59,782.84,1.11,87,985,Grocery,2,SMS,2,23.13,25.15,0.024,0.004,35.98,12.27,0.0609,0
47.0,Female,North,1,1193.28,1280.64,3.02,19,668,Electronics,1,Email,6,62.87,43.3,0.129,0.036,48.31,15.71,0.0449,0
41.0,Female,West,2,7940.33,3781.77,2.24,9,315,Books,2,SMS,15,70.33,79.66,0.51,0.163,54.84,23.84,0.1905,0
22.0,Male,North,1,1476.7,1407.82,3.19,41,238,Sports,1,WhatsApp,2,33.23,24.7,0.05,0.007,38.45,19.33,0.1261,0
68.0,Female,South,7,19569.92,2801.47,3.21,37,1246,Grocery,3,WhatsApp,5,56.57,51.29,0.125,0.016,51.48,25.93,0.1685,0
41.0,Male,South,8,10682.01,1230.26,4.71,11,820,Fashion,3,Email,25,86.77,82.28,0.507,0.209,62.83,22.05,0.2927,0
54.0,Female,Central,4,5235.66,1304.54,2.76,15,870,Beauty,3,Push,5,78.5,54.9,0.253,0.039,54.29,17.44,0.1379,0
47.0,Male,Central,8,18368.41,2381.46,2.92,30,42,Fashion,2,Email,5,44.54,52.45,0.195,0.058,50.35,33.96,5.7143,0
18.0,,South,6,10328.75,1700.06,3.0,53,1029,Home,3,Email,3,43.38,60.22,0.145,0.032,47.51,27.41,0.1749,0
33.0,Male,North,2,3729.73,1870.46,2.62,37,293,Electronics,1,Email,8,31.44,35.35,0.051,0.011,42.16,23.22,0.2048,0
44.0,Male,South,6,9307.74,1659.03,1.0,12,355,Fashion,2,Email,3,51.91,54.47,0.217,0.072,49.87,27.21,0.507,0
38.0,Male,North,1,1663.58,1625.13,2.64,50,295,Home,1,Push,6,42.86,39.1,0.075,0.013,41.54,13.32,0.1017,0
36.0,Male,South,11,53710.35,4647.28,2.26,20,705,Toys,2,SMS,2,39.64,49.82,0.113,0.023,50.91,39.09,0.4681,0
46.0,Female,West,1,821.66,788.46,1.11,19,1044,Home,1,Email,5,45.37,49.2,0.194,0.029,44.52,10.13,0.0287,0
30.0,Female,East,2,1244.65,621.21,2.5,138,1212,Books,1,Push,3,13.39,24.06,0.011,0.002,33.15,21.2,0.0495,0
53.0,Male,Central,4,4172.72,1078.68,1.0,27,814,Electronics,2,WhatsApp,1,40.8,45.46,0.091,0.024,46.41,17.4,0.1474,0
41.0,Male,West,8,11771.25,1450.52,2.29,1,147,Fashion,4,SMS,49,95.74,86.28,0.753,0.197,64.21,17.48,1.6327,0
40.0,Female,North,0,0.0,0.0,0.0,1079,1079,,0,Email,0,27.38,32.3,0.025,0.004,9.2,15.53,0.0,0
28.0,Male,South,3,4037.92,1339.59,4.16,24,91,Fashion,3,WhatsApp,16,76.23,79.01,0.498,0.137,56.55,12.88,0.989,0
34.0,Male,Central,3,5984.2,1968.1,5.14,17,624,Books,2,SMS,12,71.06,58.62,0.29,0.148,54.36,31.01,0.1442,0
46.0,Female,South,4,7374.31,1737.26,3.78,17,304,Home,3,Email,10,71.01,57.99,0.151,0.025,52.65,9.66,0.3947,0
19.0,Male,East,7,16807.38,2452.92,2.48,22,1558,Fashion,3,Email,2,34.52,37.12,0.077,0.029,46.26,30.11,0.1348,0
19.0,Male,Central,7,40013.58,5509.58,1.82,7,786,Beauty,4,Push,16,69.4,70.95,0.28,0.064,56.96,28.63,0.2672,0
30.0,Male,South,4,2168.2,575.19,2.38,7,43,Home,2,Push,23,81.58,77.4,0.274,0.089,58.98,16.36,2.7907,0
30.0,Male,North,8,13666.96,1693.06,2.22,2,187,Toys,3,SMS,16,68.07,86.14,0.169,0.033,58.86,26.01,1.2834,0
36.0,Female,North,3,5118.12,1653.55,1.29,52,1273,Books,2,Email,9,57.01,63.98,0.104,0.036,48.48,18.73,0.0707,0
55.0,Male,North,0,0.0,0.0,0.0,282,282,,0,WhatsApp,6,60.72,44.81,0.084,0.006,38.78,9.98,0.0,0
18.0,Male,South,2,1125.9,551.19,1.0,20,691,Books,2,SMS,5,36.73,36.71,0.065,0.004,42.02,10.13,0.0868,0
54.0,Male,East,7,17891.95,2610.28,1.62,11,190,Fashion,3,Call,7,53.49,60.7,0.152,0.054,51.52,27.39,1.1053,0
46.0,Male,East,5,11723.78,2372.73,1.77,3,1202,Sports,2,Email,12,69.35,61.54,0.207,0.045,53.37,26.55,0.1248,0
40.0,Female,South,2,4392.39,2255.31,4.9,27,267,Toys,2,SMS,4,46.97,40.81,0.214,0.08,46.91,22.67,0.2247,0
28.0,Female,East,1,1293.96,1296.77,1.39,46,625,Toys,1,Email,6,53.37,43.12,0.126,0.029,44.8,16.21,0.048,0
58.0,Male,South,3,5316.42,1846.71,6.54,17,56,Sports,2,Email,9,44.92,58.32,0.087,0.026,47.14,18.42,1.6071,0
28.0,Female,North,4,5923.33,1643.59,2.76,4,246,Fashion,2,Push,18,87.28,81.82,0.409,0.086,59.16,17.12,0.4878,0
35.0,Other,West,2,983.4,500.04,1.79,8,384,Fashion,2,WhatsApp,7,61.27,53.89,0.1,0.014,48.42,6.0,0.1562,0
18.0,Female,East,2,3021.81,1546.72,1.52,11,459,Beauty,2,WhatsApp,8,61.09,59.85,0.211,0.066,48.61,20.79,0.1307,0
18.0,Female,North,1,2371.65,2341.38,3.16,130,1675,Electronics,1,Email,1,6.0,16.62,0.005,0.001,30.27,25.25,0.0179,0
69.0,Male,South,5,7359.08,1530.48,3.83,3,500,Sports,2,SMS,18,78.52,64.31,0.442,0.18,56.06,21.11,0.3,0
67.0,Male,West,11,25243.05,2270.87,5.88,8,117,Home,2,Email,6,67.64,69.48,0.199,0.099,58.11,35.67,2.8205,0
47.0,Male,North,1,998.71,1107.28,2.39,43,590,Home,1,WhatsApp,12,77.9,57.11,0.176,0.029,49.37,10.78,0.0508,0
25.0,Male,Central,7,6719.39,944.3,3.34,19,466,Fashion,2,WhatsApp,5,64.4,51.85,0.243,0.052,54.95,14.02,0.4506,0
32.0,Female,North,4,6048.08,1476.44,1.0,25,962,Electronics,2,SMS,3,34.96,30.86,0.036,0.007,41.43,21.69,0.1247,0
52.0,Male,South,2,3883.84,2118.2,1.27,10,1356,Fashion,2,Email,1,39.91,43.17,0.124,0.019,44.89,22.66,0.0442,0
35.0,Female,South,1,995.32,1043.93,1.5,2,897,Electronics,1,Email,24,86.48,81.37,0.341,0.093,56.71,5.26,0.0334,0
47.0,Male,West,4,10155.62,2704.54,3.54,40,206,Fashion,2,Email,4,26.24,30.03,0.033,0.005,38.48,26.45,0.5825,0
36.0,Other,South,0,0.0,0.0,0.0,580,580,,0,WhatsApp,5,20.92,18.25,0.005,0.001,22.26,22.47,0.0,0
40.0,Female,North,2,1774.75,852.2,3.0,43,594,Fashion,2,WhatsApp,4,20.24,15.83,0.014,0.001,36.56,4.39,0.101,0
